id,foodName,ingredient,amount,time,level,recipe
452,코다리찜,"반건조코다리 3마리,무 1/5개,양파 1/2개,꽈리고추 1줌,풋고추 3개,홍고추 1개,물 종이컵1.5컵,고추가루 3큰술,고추장 1큰술,진간장 1/2컵,액젓 2큰술,맛술 3큰술,다진마늘 1.5큰술,설탕 2큰술,올리고당 2큰술,생강가루 1/2티스푼",3인분,60분 이내,초급,"['1. 채소는 손질 세척하여 준비하세요. 고추는 청양고추나 풋고추 취향껏 사용하시고, 홍고추는 생략 가능합니다 . 저는 꽈리고추를 추가로 더 넣어 주었어요. 꽈리고추 넣으면 맛과 향이 좋아지고 코다리와 함께 먹으면 아주 맛있답니다.', '2. 코다리찜에 가능한 반건조 코다리를 사용하시면 살이 부서지지 않고 쫄깃한 식감이 더욱 맛있어요.', '3. 코다리의 지느러미를 잘라주고, 안쪽에 가시 옆 부분에 검은 막을 제거해 주셔야 비린내가 나지 않아요.', '4. 흐르는 물에 세척하여 채반에 물기를 빼주세요', '5. 무는 납작하게 썰어 주세요  양파는 굵게 채썰어 줍니다.', '6. 대파는 길죽하게, 고추는 어슷썰기 해주세요', '7. 양념장을 레시피대로 만드세요', '8. 냄비에 무를 먼저 깔아 주세요', '9. 무 위에 코다리를 올려 주세요', '10. 물을 종이컵으로 1.5컵 넣어 주세요', '11. 양념장을 넣어 주세요', '12. 중불을 유지하고 , 국물을 떠서 코다리 위로 부어 주면서 양념이 고루 섞이도록 끓여요.  센불에 조리하지 마세요!!', '13. 10분간 조림하고 양파를 넣어 주세요. 다시 뚜껑을 덮고 10분간  조림합니다.', '14. 대파와 고추, 꽈리고추를 넣고  5분간 더 조림해 주면 완성이에요', '15. 맛보장 백종원 코다리찜 레시피 완성입니다', '16. 쫄깃한 코다리에 맛깔난 양념이 쏙쏙 배어든 밥도둑 코다리찜', '17. 살캉하게 익은 무도 넘 맛있어요.  지금 찬바람 맞고 말린 반건조 겨울 코다리로 맛있는 코다리찜 만들어 보세요.']"
453,콘치즈구이,"삶은 옥수수 1개,피자치즈 1컵",1인분,30분 이내,아무나,"['1. 삶은 옥수수를 준비합니다.', '2. 옥수수를 알알이 빼내 줍니다.', '3. 그릇에 옥수수알을 놓고 피자치즈를 듬뿍 오려 줍니다.', '4. 치즈와 옥수수알을 에어프라이어에 넣어 줍니다. 200도씨에서15분정도 구워 줍니다.', '5. 잘구워진 콘치즈를 꺼내서 내놓으시면 됩니다.']"
454,콩국수,"오이 1개,국수면 2줌,두부 1모,두부 1모,땅콩버터 1.5T,물 400ML,설탕 1/2T,소금 1/2T,깨 5T",2인분,15분 이내,초급,"['1. 먼저 두부1모, 땅콩버터1.5T, 깨5T, 물400ML, 설탕1/2T,소금1/2T를 믹서에 넣고 갈아주세요!', '2. 두부는 잘라서 넣었어요!', '3. 콩국물 끝:D', '4. 500원짜리 동전크기가 국수1인분입니다.', '5. 국수를 삶아주세요', '6. 부글부글끓어오를때 물을 100ML씩 부어서  다시 끓이는 것을 3번 반복!', '7. 면은 걸레빨듯이 빡빡 씻어주세요  (면 많이 헹궈주는게 국수를 더 맛있게 한다고 그랬어요:D)', '8. 오이는 잘라서 준비!', '9. 국수는 1인분씩 말아서 따로 준비하고', '10. 콩국물과 얼음,오이,깨1T올리면  완성!']"
455,콩나물국,"콩나물 4줌,다진파 5T,멸치다시마육수 500ml,다진마늘 1/2T,국간장 1T,멸치액젓 1T,소금 1/3T 정도",4인분,15분 이내,아무나,"['1. 콩나물은 누런부분과 껍질부분 제거하고 두세번 세척후 소쿠리에 받쳐줍니다. 미리 멸치다시마육수 500ml도 준비해주세요~', '2. 냄비에 씻은 콩나물을 넣고 멸치다시마육수 500ml를 넣은후 물 700ml를 넣고요~', '3. 센불로 켠후 끓으면 중약불로 줄여 5분동안 끓여줍니다.', '4. 5분경과후~ 다진마늘1/2T. 다진파5T. 국간장1T. 멸치액젓1T를 넣은후~ 한번 바글 끓인후 간을 보셔서 싱거우면 소금간을 추가하세요~ 저는 소금1/3T정도 넣었습니다.']"
456,콩나물국밥,"콩나물 5줌정도,대파 1개,청양고추 2~3개,새우젓,국간장 1T,소금 1/2T,밥,물 13컵,국물용 멸치 1줌,다시마 3조각,멸치다시마육수 1T,고추가루 3T,다진마늘 1T,국간장 1T,후춧가루 소량",4인분,60분 이내,초급,"['1. 1. 멸치다시마육수 끓이기 : 냄비에 물13컵. 국물용멸치 한줌. 다시마3조각를 넣고 센불에서 끓으면 중불로 줄여 10분동안 끓여준후 고운체에 걸러 멸치다시마육수 10컵을 준비합니다', '2. 2. 양념장 만들기 : 그릇에 위에서 준비한 멸치다시마육수10컵 중 1T를 넣고... 고추가루3T. 다진마늘1T. 국간장1T. 후춧가루소량를 넣어 양념장을 만들어줍니다.', '3. 3. 콩나물5줌정도(400g)은 씻어서 물기를 빼줍니다.', '4. 4. 대파1개는 총총 썰고요..청양고추도 총총 썰고요...새우젓은 한두번만 썰어 준비합니다.', '5. 5. 자~~ 이제 모든 재료 준비가 되었으니 끓이면 됩니다. 냄비에 위1번에서 준비한 멸치다시마육수를 넣고 센불에서 끓여줍니다. 팔팔 끓기 시작하면...뚜껑을 열어 놓은채... 콩나물을 넣고 4분 끓여줍니다. 콩나물을 4분정도 끓여주면 아삭하게 익었을겁니다. 콩나물만 집게로 건져서 소쿠리에 한김 식혀줍니다. 가스불은 끄시고요..냄비에 남은 육수에 국간장1T. 소금1/2T정도를 넣어 간을 살짝해줍니다.', '6. 6. 뚝배기에 밥을 담고.. 그 위에 콩나물을 올리고.. 위5번에서 준비한 육수 부어주시고요... 준비한 대파.청양고추.새우젓.양념장 올려주면 완성입니다. 드실때 기호에 맞게 새우젓으로 간을 맞추세요.']"
457,콩나물밥,"쌀 3컵,콩나물 300g,굵은소금 1/2큰술,대파 하얀부분 1/2대,청양고추 2개,홍고추 1/2개,진간장 8큰술,설탕 1큰술,통깨 1큰술,참기름 1/2큰술,고춧가루 1큰술,다진마늘 1작은술",3인분,30분 이내,아무나,"['1. 먼저 필요한 인원수에 맞춰 쌀을 계량하고 씻어주세요.(저흰 쌀 3컵으로 만들었어요.) 밥물을 맞춰주세요. 이때 밥물은 평소보다 약간 적게 해주세요. 평소보다 90%정도로 말이죠.', '2. 그리고 그 밥물을 이용해서 콩나물을 데칠수 있게 물을 졸졸졸 큰 냄비에 따라부어주세요.', '3. 따라부은 물에 굵은소금 1/2큰술을 넣어주세요. 소금을 넣어 콩나물을 데치니 콩나물에 간이 베여서 너무 맛있더라구요.', '4. 콩나물을 깨끗이 씻어 냄비에 넣어주세요. 콩나물을 넣은 후 불을 켜주세요!!', '5. 콩나물을 넣자마자 냄비뚜껑을 닿고 불을 켠다음, 팔팔 물이 끓어오르면 그때부터 2분~3분이 지난다음 불을 꺼주세요. 냄비뚜껑은 절대 열었다 닫았다하시면 안됩니다. 그러면 콩나물 비린내가 날지 몰라요~', '6. 데친 콩나물은 넓은 접시에 건져서 식혀주세요.(콩나물 데친 물 버리시면 안됩니다!) 이렇게 넓은 접시에 펼쳐서 식혀야만 콩나물의 아삭아삭함이 남아있거든요.', '7. 콩나물 데친물 버리지 않으셨죠?!!! ^^ 그 물을 밥솥에 넣어 밥을 할거예요.', '8. 그러면 밥에서 콩나물향이 나서 전기밥솥에 콩나물을 넣고 밥을 한것 같거든요. 실제로 콩나물과 밥을 전기밥솥에 함께 넣어 밥을 하면 콩나물이 아삭하지 않아서 맛이 없데요.', '9. 이제 그냥 백미로 밥을 해주시면 됩니다. 밥이 되는동안 양념장을 만들자구요~ ^^', '10. 먼저 대파 흰부분과 청양고추 2개, 홍고추 1/2개를 준비합니다. 모두 잘게 다져주세요~', '11. 설탕 1큰술, 진간장 8큰술, 참기름 1/2큰술, 통깨 1큰술, 다진마늘 1작은술, 고춧가루 1큰술을 넣어주세요.', '12. 그리고 다진파, 다진 청양고추, 다진 홍고추를 넣어 잘 섞어주면 양념장이 완성됩니다.', '13. 양념장 다 만들고 밥 되기만을 기다렸다가!! ㅋ 밥이 다 되면 큰 볼에 밥을 퍼서 아까 데쳐서 식혀둔 콩나물을 넣어 잘 섞어주면 됩니다.', '14. 이렇게 해서 백종원 콩나물밥이 완성되었어요. 콩나물을 따로 데쳐서 아삭아삭한 식감이 살아있답니다.']"
458,콩나물찜,"마트표 콩나물 2봉,대파 1개,참기름 1T,감자전분 2T,통깨 톡톡,미더덕 1종이컵,고춧가루 4T,진간장 3T,소주 소주컵으로 2컵,다진마늘 1T,미림 2T",3인분,30분 이내,초급,"['1. 시장갔는데 미더덕치곤 사이즈가 작은아이들이 팔길래 사왔어요  전 미더덕보다 오만디?오만둥이?를 좋아하는데요  이유는 사이즈땜에 ㅋㅋ  큰사이즈보다 작은사이는 껍질이 안질겨 다먹을수잇답니다', '2. 양념장을 먼저 만들어주세요~  고춧가루4스푼, 진간장3스푼, 소주 소주컵으로2컵, 설탕1스푼, 다진마늘1스푼 미림있으시면 미림넣으셔도됩니다~', '3. 팬에 참기름1스푼을 넣고 미더덕을 먼저 볶아주세요   한번데쳣다사용하시는분들도 계시던데 이래나저래나 상관없어요~', '4. 미더덕을 볶은다음, 콩나물을 넣어줍니다  그리고 종이컵으로 물70% 넣어줍니다  (사진에보이는 물양보다 좀더작게넣었어요)  그리고 양념장을 올려놓고 뚜껑을닫아줍니다  약4~5분정도 끓여주면되는거같아요~', '5. 그동안 대파는 어슷썰기로 준비해주시고   전 방아잎사놓은게있어서 넣을꺼예요 ㅋㅋ 부산이 고향인지라 제가만들땐 방아잎넣고 해보고싶었다는', '6. 그리고 감자전분2스푼에 물2배를 넣으시고 잘저어주세요', '7. 대략5분정도 뚜껑을닫고 끓여주세요   뚜껑을열고 콩나물과양념장을 잘 비벼주세요~ 이때 소금을 넣고 간을 맞추시면되세요~  간이 맞으면 전분물을 2번 나눠서 부어주는데요   금방굳어버리기때문에 조금씩 나눠서 부어주는거예요~', '8. 급하게하느라 소면을 못삶아 못비벼먹은게 아직 계속 생각난다는ㅋㅋㅋㅋㅋ']"
459,콩밥,"쌀 4컵,물 4+1/2컵,청태콩 2소주잔",4인분,30분 이내,아무나,"['1. 푸른 콩인 청태콩입니다. 콩 크기는 작은 편이구요.', '2. 소주잔으로 청태콩을 2컵 준비해요. ', '3. 찬물에 청태콩을 불려주어요. 최소 2시간을 불려주시구요.', '4. 쌀을 깨끗이 세척해주세요. 첫물은 재빨리 버리고 서너번 헹궈주세요.', '5. 밥솥에 쌀은 계랑컵으로 4컵, 불린 청태콩은 소주잔으로 2컵, 물은 계량컵 4컵 반을 넣어요.', '6. 밥을 해주시면 되는데요. ', '7. 고압에다 놓아주세요.', '8. 쾌속으로 밥을 했어요.', '9. 밥이 완성되면 잘 저어주세요.', '10. 청태콩밥 완성입니다.']"
460,콩비지찌개,"콩비지 2인분,다진김치 1공기,다진돼지고기 1공기,참기름 1~2스푼,다진마늘 1스푼,김치국물 1국자,설탕 1스푼,고춧가루 1.5스푼,국간장 1스푼,대파 약간",2인분,30분 이내,아무나,"['1. 고기는 다진고기 외에도 목살이나 편한고기로 선택하심 될것 같아요 저는 다진돼지고기 1공기랑 김치 쫑쫑 다져서 1공기 준비했어요', '2. 맨먼저 냄비에 다진돼지고기와 참기름을 넣어 달달 볶아줍니다 고기가 늘러붙지않도록 잘 볶아주시구요', '3. 다진마늘 1스푼 넣어 같이 볶아줍니다 고기가 어느정도 볶아지면 잘게 다져놓은 김치를 넣어 같이 볶아줍니다 김치와 고기는 1:1 비율이 좋다고 해요^^', '4. 김치와 고기가 어느정도 잘 볶아지면 물을 2컵정도 부어 끓여줍니다', '5. 만드는게 살짝 김치찌개랑 비슷하죠?? 보글보글 끓기 시작하면 설탕 1스푼과 고춧가루 1.5스푼 그리고 국간장 1스푼과 김치국수 1국자 넣어주고 계속 끓여주면 되는데요 비지를 넣으면 살짝 싱거워지기 때문에 비지넣기전 간은 살짝 짜다 싶은게 정상이랍니다!', '6. 어느정도 끓었다 싶으면 이제 콩비지를 퐁당~ 넣고 잘 어우러질수 있도록 휘휘 저어줍니다', '7. 마지막엔 송송썰은 대파 올려 한번더 끓여주면 맛있는 콩비지찌개 완성이에요']"
461,콩자반,"검은콩 250g컵,콩 불린물 150ml,간장 5스푼,카놀라유 1스푼,설탕 2스푼,올리고당 2스푼,통깨 약간",6인분 이상,90분 이내,아무나,"['1. 콩 250g을 3번 정도 세척한 뒤 콩이 잠길 정도의 물을 넣고 1시간 정도 불려줍니다.', '2. 불린 콩을 냄비에 넣고 불린 물을 150ml를 부어 자작하게 만들어줍니다.', '3. 간장 5스푼을 넣어줍니다.', '4. 카놀라유 1스푼을 넣어줍니다.', '5. 설탕 2큰술을 넣어줍니다.', '6. 보글보글 끓여주다가 물이 어느정도 졸으면 약불로 줄여 끓여주세요.', '7. 이 정도까지 졸여지면', '8. 올리고당 2스푼 정도 넣어서 단맛을 조절해줍니다.', '9. 통깨를 넣어 마무리!', '10. 콩불리는 시간이 오래 걸려서 그렇지 콩자반레시피는 정말 쉬워요!!', '11. 서리태를 오래 불려서 만든거라 씹는 식감도 좋고 짭쪼롬하면서 달달하기까지해 간도 아주 굿!!']"
462,크림스파게티,"스파게티면 2인분,우유 200ml,생크림 100ml,파마산 치즈가루 70ml,양파 1/4개,베이컨 1줌,마늘 3톨,후추 약간,소금 약간",2인분,15분 이내,초급,"['1. 재료는 다음과 같이 준비합니다!', '2. 마늘과 양파는 굵게 다져주세요.', '3. 베이컨도 적당한 너비로 다져줍니다.', '4. 물이 끓기 시작하면 소금으로 간을 해주세요. 이때 면에도 간이 밸 수 있도록 살짝 짭짤하게 간을 맞춰주세요!', '5. 여기에 파스타면을 넣고 7~8분간 삶아줍니다. 좁은 냄비에 면을 삶으시는 경우엔 면 가장자리가 타버리지 않도록 불을 줄인 뒤 면을 넣어주세요.', '6. 면이 익는 동안 크림소스를 만들어보겠습니다. 우유는 200ml, 생크림 100ml, 파마산 치즈 70ml를 넣고 잘 섞어주세요. 파마산 치즈가 없으면 생략해도 되지만 맛이 조금 떨어질 수도 있어요.', '7. 팬에 기름을 두르고 마늘과 양파, 베이컨을 넣고 볶아주세요.', '8. 볶다가 후추를 뿌려준 다음', '9. 삶아놓은 면을 넣고', '10. 크림소스를 부어준 뒤 잘 섞어주세요.', '11. 마지막으로 파슬리 솔솔 뿌려 마무리!']"
463,탕수육,"돼지고기안심 300g,소금 약간,후추 약간,계란노른자 1개,감자전분 100% 250g,파프리카(색깔별로) 각1/2개씩,양파 1/2개,포도씨유 250cc,물 250cc,레몬가루 3T,설탕 3T,소금 약간,포도씨유 1T,감자전분 1/2T",4인분,60분 이내,중급,"['1. 100%감자전분을 통에 담아 물을 넣고 저어요. 4시간 동안 가만히두고 가라앉혀 주세요.', '2. 윗물은 따라 버리고 젖은 전분을 준비해요.', '3. 돼지고기 안심을 손가락 굵기로 썰어주세요.(사실 때 부탁해서 썰어오면 좋아요.) 비닐봉지에 담아 소금, 후추 뿌려 30분 재워주세요.', '4. 그동안 나머지 재료를 준비해요. 파프리카, 양파 다듬고 계란 노른자 준비하구요. 물, 레몬가루, 설탕, 소금을 타둡니다. 전분물은 2번에서 1/2T 가져와 물과 섞어주세요.', '5. 자~밑간한 고기에 노른자 넣고 봉지를 오므려 조물조물! 젖은 전분 넣고 주물주물! 잘 주물러 주세요. ※여기서 포도씨유 1T를 넣으면 튀길때 고기를 떼어내기가 더 쉬워요.', '6. 팬에 포도씨유를 넣고 튀겨주세요. ※가스렌지-중불/인덕션-튀김180도 아래가 노릇해지면 한번 뒤집어주세요. 망에 꺼내요.', '7. 팬에 6번의 뜨거운 기름 2T 넣고 채소 넣어 잠깐 볶다가 준비해둔 소스물을 부어주세요. 끓으면 전분물 휘저으며 넣고 걸쭉해지면 고기 넣어 뒤섞어주세요. 바로 불을 꺼주세요.', '8. 그릇에 담아 보세요. 상큼하고 깔끔해서 국물 한방울까지 정~~~말 맛있답니다.^^']"
464,토란국,"토란 900g,소고기 180g,무 250g,두부 100g,다시마3×3㎝ 1장,대파 1/2대,물 8컵,국간장 2숟갈,다진 마늘 1숟갈,소금 약간,국간장 1/2숟갈,청주 1숟갈,다진 마늘 1/3숟갈,참기름 1/2숟갈",4인분,30분 이내,초급,"['1. 소고기는 핏물을 제거한다. 핏물을 제거한 소고기는 국간장 1/2숟갈을 넣어준다.', '2. 청주 1숟갈, 다진 마늘 1/3숟갈을 넣어준다.', '3. 참기름 1/2숟갈을 넣고 조물조물 무쳐 30분간 재운다.', '4. 대파는 어슷 썬다.', '5. 저는 그냥 깨끗이 씻은 다음 비닐장갑을 끼고 칼로 살살 껍질을 벗겨 주었는데요. 토란을 깨끗이 씻어 끓는 물에 3분 정도 살짝 데쳐서 찬물에 헹궈 칼로 벗기면 아주 쉽게 잘 벗겨진답니다.', '6. 껍질을 벗긴 토란은 쌀뜨물에 담가 아린 맛을 없애 주거나', '7. 손질한 토란은 끓는 물에 소금을 조금 넣고 3분 정도 데쳐 찬물에 헹궈 주면 아린 맛을 없애 준다고 합니다.', '8. 무는 나박나박 썬다.', '9. 두부는 먹기 좋은 크기로 네모나게 썬다.', '10. 냄비에 참기름을 두르고 재워둔 소고기를 살짝 볶아 준다.', '11. 소고기가 익기 시작하면 물 8컵을 붓고 무, 토란, 다시마를 넣어 끓인다.', '12. 중간에 떠오르는 거품은 제거한다.', '13. 팔팔 끓어오르면 중불로 줄여 다시마는 건져내어 잘게 채 썬다.', '14. 토란이 푹 무르도록 15분 정도 끓인 다음', '15. 대파, 다진 마늘, 국간장을 넣고 한소끔 휘리릭 끓인다. 모자라는 간은 소금으로 맞춘다. 마지막에 들깨가루 넣어 주면 들깨토란국이 되겠죠.']"
